# L=4, T=4.0 
# E      M        E^2        M^2
-9.76    -0.42     147.52     55.56
-9.6    0.16     158.08     57.2
-8.68    0.82     127.2     54.2
-9.84    -0.38     145.92     58.76
-10.28    -0.88     172.96     68.32
-11.16    0.34     196.64     73.56
-11.08    1.7     191.52     71.88
-10.28    0.7     177.76     70.44
-10.08    -0.26     154.56     62.12
-10.56    -0.58     179.52     64.44
-9.68    1.04     149.44     57.04
-9.0    -0.26     135.84     54.84
-10.44    -0.04     175.2     65.68
-10.84    -0.06     196.0     73.32
-10.6    0.42     179.36     67.0
-9.84    0.18     156.8     64.44
-9.56    -0.9     171.04     66.92
-9.96    -0.2     151.2     59.84
-10.68    -0.48     173.92     70.4
-9.16    -0.02     140.64     61.8
-10.2    -0.22     155.68     63.16
-11.84    -0.86     203.2     77.16
-11.2    -1.1     188.48     71.88
-9.12    -1.52     139.52     54.64
-9.56    0.86     149.28     64.12
-9.68    -0.74     158.72     65.8
-10.08    -0.24     156.8     60.48
-9.4    -0.28     143.2     55.04
-9.24    -0.48     149.92     54.72
-10.52    0.84     167.2     65.04
-9.88    0.6     160.8     65.76
-11.28    0.4     208.0     74.08
-10.0    -0.06     167.36     63.56
-8.84    -0.42     131.04     54.44
-10.16    0.44     148.8     61.92
-9.36    -0.5     143.04     60.44
-10.32    1.48     160.64     62.8
-9.56    1.7     140.96     59.72
-9.6    -0.64     143.68     58.8
-10.28    0.1     167.52     58.84
-10.44    -0.82     175.2     68.44
-9.04    -1.32     139.52     57.68
-8.4    -0.06     131.2     54.76
-10.28    -0.88     161.44     62.08
-10.44    -0.68     160.8     64.4
-9.68    0.8     151.68     61.04
-10.0    0.26     160.64     57.56
-9.36    0.72     129.6     53.12
-11.08    0.18     186.4     76.44
-11.08    0.0     179.04     69.12
-7.84    0.04     109.44     52.32
-10.64    0.02     176.64     65.56
-10.08    0.16     180.8     66.48
-8.6    -1.32     126.24     53.28
-9.76    0.18     158.4     64.36
-10.2    -1.46     169.76     67.0
-9.96    -0.18     166.56     61.8
-10.2    0.86     160.16     62.04
-9.04    -0.24     139.52     57.84
-8.48    0.14     110.08     46.52
-11.44    -1.12     212.48     77.68
-10.96    0.2     192.0     67.92
-10.16    2.6     166.4     67.28
-10.56    -0.78     191.04     69.72
-9.04    -1.48     128.32     56.56
-8.52    0.24     118.56     53.2
-10.72    0.64     168.32     63.84
-9.24    -0.84     133.28     58.56
-10.32    2.06     159.04     61.24
-8.96    -0.62     141.44     57.4
-10.08    0.2     164.8     63.28
-10.08    0.84     159.04     62.4
-10.36    -1.32     173.6     64.88
-9.04    -1.18     135.36     57.0
-10.2    0.12     146.72     64.72
-9.48    0.82     147.68     62.6
-10.12    0.54     171.04     67.88
-9.52    1.82     156.48     64.84
-10.72    0.94     184.32     68.76
-10.04    0.3     155.68     60.52
-10.76    0.34     189.28     70.84
-10.48    -0.86     182.08     69.4
-10.52    -0.28     162.72     67.44
-10.68    0.4     183.84     69.44
-10.12    0.34     157.92     61.32
-9.0    0.22     143.52     60.68
-8.68    1.08     128.16     49.68
-10.24    0.5     171.52     68.36
-9.8    -0.44     159.2     63.12
-10.96    -1.02     191.36     68.36
-10.64    -1.52     187.2     72.08
-10.72    -0.06     175.68     68.44
-10.68    -1.02     176.48     67.8
-8.32    0.56     112.32     49.92
-9.92    -0.12     155.2     63.76
-9.52    -0.02     156.48     57.16
-10.0    -0.78     156.16     64.2
-9.92    -0.46     165.12     62.84
-10.88    0.14     182.08     66.6
-10.0    -0.8     154.24     63.68
-9.48    0.3     137.44     54.68
-11.08    -1.78     168.16     71.08
-10.56    -1.8     169.6     69.76
-10.2    0.18     170.4     64.36
-10.72    0.54     181.44     71.64
-8.44    -0.32     112.8     49.2
-9.6    2.14     147.2     60.36
-10.96    -1.0     178.88     74.48
-9.4    -0.56     140.64     55.6
-11.16    0.24     188.0     71.04
-9.52    0.28     140.8     61.52
-8.96    -0.18     136.32     58.04
-9.4    -0.12     169.76     59.44
-10.68    -0.9     199.2     71.48
-8.08    -0.18     124.8     52.92
-9.08    -1.42     130.72     52.84
-9.96    -0.3     156.64     64.12
-10.64    -0.1     163.52     69.8
-9.84    0.08     148.8     60.32
-11.28    0.04     200.96     77.84
-10.12    1.22     167.52     67.08
-10.8    1.52     172.48     70.0
-10.48    -0.72     162.24     62.4
-9.68    -0.1     153.28     60.84
-9.96    -0.9     148.96     62.44
-11.44    0.12     193.6     70.32
-9.64    -0.16     166.56     60.64
-8.88    -0.48     132.48     53.84
-9.36    -0.3     135.36     55.24
-10.36    0.46     161.44     66.68
-9.88    0.1     159.52     65.88
-9.88    0.68     150.88     62.96
-9.12    0.92     136.64     58.88
-10.08    0.52     174.08     65.52
-9.88    -0.2     152.8     61.76
-10.04    -0.02     172.32     66.68
-9.32    0.94     158.88     61.56
-11.84    -0.62     203.52     74.04
-10.16    0.48     157.44     58.72
-9.88    -0.1     162.4     60.12
-8.52    -0.32     119.52     50.8
-9.52    -0.86     151.36     57.96
-10.0    -1.04     157.44     61.52
-10.44    0.04     171.36     66.4
-9.2    -0.36     138.56     56.24
-9.48    -0.62     149.6     59.88
-10.6    0.62     186.72     67.8
-10.6    -0.42     164.32     66.2
-10.72    -1.48     185.6     74.32
-11.08    0.24     194.72     67.84
-9.88    -0.6     170.72     66.16
-9.8    0.32     158.88     61.2
-9.2    -1.0     133.76     57.44
-9.32    -1.38     148.0     56.28
-10.2    -0.94     176.16     64.36
-10.4    -0.18     177.92     68.44
-10.48    0.36     187.2     65.84
-10.04    -1.48     151.52     62.64
-11.6    0.84     198.08     73.44
-11.16    -0.78     189.6     71.64
-9.8    -1.54     153.12     60.68
-8.96    0.42     136.0     57.0
-9.52    0.14     140.16     58.92
-9.12    0.08     142.4     59.68
-11.52    0.2     210.24     75.6
-9.92    0.26     166.08     65.16
-10.52    -0.12     177.76     64.64
-11.2    -0.28     194.88     70.96
-10.8    -0.44     176.64     70.16
-10.88    -1.7     195.84     66.12
-9.76    0.98     159.04     64.28
-10.16    0.02     166.08     62.92
-10.72    0.28     183.68     72.32
-11.28    -1.02     187.2     72.28
-10.56    -1.24     188.8     69.04
-8.92    -0.16     143.52     60.48
-10.36    0.54     181.28     66.44
-8.96    -0.28     133.76     54.72
-10.52    1.08     180.0     72.72
-11.2    -0.32     189.44     73.36
-10.16    -0.1     171.2     61.24
-10.48    0.18     178.24     67.8
-12.24    0.66     225.6     77.08
-11.12    -0.12     184.96     69.84
-9.2    -0.22     144.32     59.8
-9.72    -0.7     156.32     65.4
-10.36    -0.76     175.84     66.16
-9.16    0.26     132.96     57.88
-9.84    -0.84     165.12     69.28
-10.96    -0.48     171.84     70.08
-8.96    -0.14     120.0     53.24
-10.6    -0.02     180.64     70.76
-9.04    -0.16     142.4     62.0
-10.28    -1.04     182.24     66.4
-11.16    0.22     192.48     72.84
-9.92    -1.4     158.4     62.64
-11.24    0.22     194.08     77.16
-9.56    1.44     158.24     56.88
-9.72    -0.5     179.04     71.16
-10.88    -1.62     192.96     71.32
-11.32    -0.8     195.68     75.2
-9.64    0.26     145.12     65.16
-8.84    1.84     136.8     55.6
-9.32    -1.06     140.64     55.72
-10.68    -0.62     156.96     64.36
-9.24    0.6     133.6     51.52
-9.6    0.44     151.04     60.56
-9.0    0.02     133.92     55.0
-10.16    0.08     159.36     58.8
-9.44    0.26     142.72     54.68
-8.92    -0.96     126.56     56.32
-10.52    -0.74     170.72     66.12
-10.52    0.7     168.48     67.4
-11.4    -1.3     204.0     74.04
-10.56    0.42     175.36     73.4
-11.32    0.46     202.08     73.4
-10.6    0.02     161.44     68.84
-9.68    -0.12     145.6     61.28
-11.88    -0.24     210.4     82.4
-10.48    0.96     172.16     64.88
-10.4    -1.6     191.04     68.8
-9.64    -0.12     178.4     60.48
-10.8    -0.52     177.28     72.48
-11.24    -0.38     205.92     74.84
-9.08    -0.16     129.44     56.56
-11.0    -0.2     202.72     74.4
-9.2    -0.04     144.32     60.88
-9.32    -1.52     153.44     62.96
-9.16    -0.74     139.04     58.12
-9.44    0.92     149.76     58.64
-10.24    -1.34     163.84     64.68
-10.28    0.66     186.72     72.76
-9.88    -0.1     166.56     65.56
-9.92    -0.44     153.6     61.52
-10.72    1.02     193.92     75.64
-10.04    -0.62     153.44     59.32
-10.64    -0.08     177.92     60.0
-10.0    0.68     153.28     56.88
-9.76    0.06     161.6     63.8
-10.52    0.5     170.72     66.68
-9.0    0.94     136.8     59.96
-10.76    1.34     182.88     63.56
-9.2    -0.24     148.8     63.2
-9.48    0.12     164.32     63.92
-10.24    -0.66     156.16     60.36
-10.32    -1.38     158.4     65.64
-10.16    0.16     161.28     59.44
-10.28    0.3     168.16     60.92
-10.24    0.3     156.16     65.8
-8.36    0.98     120.16     52.52
-10.72    -0.28     187.2     68.8
-8.76    0.2     141.28     59.28
-11.68    0.92     190.4     76.64
-10.0    0.48     164.8     63.52
-9.24    0.28     162.4     64.24
-8.56    -0.02     120.96     51.8
-10.36    0.44     169.12     66.24
-9.2    -0.4     144.32     60.32
-9.72    0.42     147.04     57.16
-10.4    1.78     181.44     66.2
-9.0    -0.54     130.4     56.12
-11.08    0.58     194.08     73.16
-10.8    1.68     169.92     68.72
-10.6    -0.02     168.16     63.88
-9.32    -0.42     132.96     57.88
-10.68    -2.54     189.6     75.72
-10.32    -1.48     168.0     65.52
-10.64    -0.66     170.88     73.0
-11.64    0.8     191.84     73.52
-10.08    0.18     188.16     71.72
-9.68    0.54     144.64     55.48
-10.4    -0.28     176.64     65.04
-10.16    -0.42     168.0     65.24
-10.32    -1.24     182.72     69.2
-10.12    -0.8     167.2     61.84
-11.32    0.74     192.48     71.88
-10.76    -0.12     197.92     71.76
-12.08    0.06     219.2     83.0
-10.28    0.16     158.88     61.04
-9.04    -0.8     127.36     55.2
-10.44    -0.02     173.6     73.72
-10.52    -0.1     176.48     65.88
-9.56    -0.52     160.16     65.76
-9.68    0.24     142.72     59.52
-9.16    1.46     127.2     47.8
-10.68    -0.2     186.4     69.76
-9.68    1.64     139.2     57.2
-9.2    -1.34     144.64     56.68
-9.44    -0.46     131.84     57.4
-9.04    -0.38     135.68     52.92
-9.68    0.54     167.36     64.92
-10.36    0.46     178.72     66.84
-9.12    0.3     141.76     58.04
-8.44    0.04     119.2     54.56
-9.92    -0.14     162.24     61.32
-9.76    -0.44     147.84     56.56
-10.44    0.88     173.92     67.28
-9.92    -0.42     166.08     59.88
-10.48    1.12     171.52     68.88
-9.48    0.6     133.92     52.64
-8.8    1.5     132.8     52.76
-10.16    0.82     161.6     64.84
-11.0    -0.06     184.16     68.68
-10.72    0.32     183.36     69.68
-9.52    0.58     161.92     61.96
-11.92    0.5     212.8     79.16
-10.84    0.38     185.76     63.8
-9.76    0.28     142.72     57.2
-10.44    0.5     173.6     66.04
-11.68    0.32     211.52     77.36
-10.52    0.02     164.32     69.08
-11.64    0.0     214.24     78.8
-9.92    1.44     155.84     63.6
-9.4    -0.18     156.96     61.8
-8.76    -0.54     124.0     45.16
-11.52    -1.78     216.0     77.96
-9.6    0.64     162.88     63.52
-8.48    -0.22     125.12     55.0
-10.04    1.28     152.8     61.04
-9.08    1.02     138.72     54.44
-10.6    -0.74     180.32     69.56
-11.2    -0.6     208.32     76.08
-10.08    -0.68     170.24     67.04
-10.56    1.02     154.24     61.72
-10.64    0.06     175.04     66.76
-10.88    1.36     183.04     69.84
-10.84    -0.74     176.48     72.2
-9.72    0.72     151.84     63.6
-10.0    -0.92     148.8     67.68
-12.2    1.24     215.52     86.8
-10.28    -0.26     162.4     69.4
-10.04    -0.4     177.44     63.44
-11.12    2.18     213.44     73.8
-8.6    -0.64     142.56     56.48
-10.08    -0.18     159.36     60.2
-10.8    0.64     176.96     69.2
-10.64    -0.24     176.64     65.84
-9.92    -0.5     155.52     54.52
-11.2    0.42     184.0     71.24
-10.4    -0.08     178.56     68.96
-10.2    1.08     163.04     68.48
-9.16    -0.38     139.04     58.92
-10.16    -0.16     159.04     65.6
-9.52    0.12     151.68     61.04
-11.16    -1.74     181.6     69.88
-11.08    -0.72     191.84     71.36
-8.44    -1.4     122.72     49.84
-9.68    0.08     149.12     58.96
-10.04    0.9     153.12     62.28
-8.88    -1.28     133.44     54.72
-9.68    0.56     150.72     63.44
-8.32    -0.66     112.0     48.84
-9.28    0.1     143.36     59.56
-11.04    -1.66     184.64     68.84
-11.6    -0.06     200.64     75.96
-10.36    1.3     163.68     66.04
-10.44    0.4     158.88     61.76
-10.4    -0.34     176.0     68.04
-11.6    0.94     190.72     73.72
-10.4    0.14     175.36     65.48
-9.12    -0.52     146.56     61.76
-12.0    0.12     221.76     80.88
-10.68    -2.26     175.52     66.6
-10.4    -0.54     174.4     66.04
-9.12    -0.1     144.64     63.32
-10.16    0.46     157.44     60.28
-10.16    1.28     142.08     63.6
-8.12    0.52     110.24     48.88
-11.8    -0.38     207.52     79.08
-11.72    0.56     192.16     75.44
-11.52    -0.08     200.0     73.28
-10.44    1.08     179.68     66.4
-8.6    -0.42     134.56     59.0
-10.2    -0.16     159.52     62.72
-10.8    0.28     178.24     69.28
-9.92    0.84     155.52     59.12
-8.52    -0.3     120.8     49.8
-10.76    -1.1     183.2     75.4
-9.6    0.56     149.44     60.08
-11.04    -1.94     200.32     71.64
-11.4    -2.04     195.68     72.56
-10.04    -1.42     152.8     62.28
-9.8    -0.44     162.72     59.04
-10.96    -0.34     179.84     66.92
-9.4    1.4     152.48     60.56
-10.32    -0.7     162.24     64.52
-10.2    0.64     156.0     59.04
-10.48    -0.4     176.64     64.96
-7.64    0.9     99.36     44.44
-10.16    -0.5     170.24     68.92
-9.44    1.56     153.28     63.76
-10.16    0.24     168.0     69.92
-10.2    1.22     164.0     63.96
-10.36    -0.96     165.28     65.2
-10.24    -0.32     168.32     67.52
-10.32    -1.1     173.12     69.64
-10.56    -0.82     179.52     70.84
-9.92    -1.06     159.04     61.48
-9.92    -1.98     177.28     65.16
-10.32    -1.92     169.92     62.56
-11.16    -0.22     183.52     68.04
-9.84    -0.36     153.92     60.24
-9.6    1.42     155.52     62.68
-10.04    0.88     165.6     66.32
-9.68    -0.3     171.2     63.48
-9.8    0.96     156.32     62.72
-8.72    0.18     135.68     52.44
-10.32    0.28     175.04     66.88
-8.76    0.82     130.08     56.28
-9.36    -0.2     151.04     57.52
-11.0    -0.28     192.16     72.4
-11.32    -0.4     199.52     75.68
-9.12    0.5     146.88     56.36
-9.84    0.6     146.24     56.4
-9.72    -1.3     142.24     58.04
-10.24    2.12     175.68     66.32
-11.04    0.8     192.32     76.32
-10.88    -0.5     195.2     73.88
-9.16    0.2     142.24     55.04
-10.92    -0.12     187.04     72.88
-11.12    0.16     177.92     69.6
-9.76    -1.52     174.72     67.28
-9.84    0.66     145.92     61.08
-10.2    0.76     160.16     59.84
-9.92    -0.38     152.0     62.68
-9.88    0.08     159.84     64.0
-10.92    0.1     173.6     68.6
-10.6    0.48     165.6     62.72
-9.2    0.04     142.4     54.48
-9.4    -0.72     167.52     61.76
-10.04    -0.62     160.48     56.36
-9.52    -0.84     147.2     58.88
-8.92    0.32     148.64     56.16
-11.2    -1.04     194.56     74.96
-10.28    0.6     180.32     66.88
-9.44    0.84     131.2     55.92
-9.16    -0.46     135.2     56.28
-9.48    0.04     148.32     59.28
-9.6    -2.02     167.04     59.8
-8.36    -0.04     117.28     48.56
-9.44    -0.2     142.4     56.08
-8.96    1.1     149.76     57.32
-9.32    1.22     140.0     60.28
-10.2    -0.24     180.64     68.16
-10.12    0.04     165.6     68.8
-9.2    -0.54     165.44     59.96
-10.08    -0.76     164.16     63.84
-9.88    -1.08     167.2     62.8
-11.16    0.04     185.44     69.6
-8.24    0.88     128.64     50.32
-10.4    -0.9     187.84     73.08
-10.04    1.4     163.36     69.84
-9.6    -0.18     144.64     61.32
-9.92    -1.94     157.76     67.48
-9.4    -0.48     143.2     62.64
-9.16    -0.82     140.96     54.68
-10.88    0.2     185.92     69.52
-9.72    -0.16     148.64     58.16
-8.96    0.68     118.72     46.4
-9.68    0.24     146.56     58.0
-10.4    -0.38     161.6     63.88
-9.0    0.22     131.68     55.08
-11.12    -0.48     173.44     65.76
-9.64    0.6     145.76     60.56
-9.96    -1.04     155.68     58.96
-10.0    -1.12     157.76     65.6
-10.24    -0.46     162.88     63.48
-9.96    0.28     158.56     60.0
-9.52    -1.72     140.8     59.2
-10.72    0.42     180.48     73.0
-10.0    -1.14     159.04     65.08
-8.92    -1.26     140.32     60.68
-10.0    1.12     168.0     65.44
-10.04    -0.9     172.32     60.6
-11.36    1.26     201.92     75.96
-11.16    -0.5     196.96     75.88
-10.04    0.4     157.6     62.48
-9.8    -0.46     155.68     59.4
-10.12    -0.34     161.76     62.92
-10.64    -1.26     169.6     69.72
-10.96    -0.98     183.68     67.32
-9.44    -0.4     155.2     60.16
-9.68    0.26     152.0     60.04
-10.08    0.2     169.92     62.8
-10.44    -0.78     180.96     68.6
-10.56    -0.2     167.04     67.44
-11.6    0.28     194.56     73.04
-9.96    -0.22     154.08     65.08
-11.28    -0.98     178.88     72.52
-11.48    -0.06     199.52     76.76
-10.0    0.36     172.16     68.64
-9.92    1.24     158.08     63.12
-10.36    0.9     160.8     68.52
-9.96    1.56     167.84     66.8
-11.12    0.32     187.84     70.4
-9.44    0.14     148.48     57.08
-10.64    -0.18     181.76     66.28
-9.36    -0.14     144.32     58.04
-9.6    -0.92     140.48     57.6
-10.28    -0.94     162.72     64.68
-9.28    -1.2     157.12     64.64
-11.72    -0.08     202.72     76.48
-9.0    0.0     136.8     56.72
-9.72    -0.3     156.96     60.52
-9.96    -0.1     159.52     62.2
-10.32    -0.9     159.68     65.72
-9.68    1.04     137.28     56.24
-10.6    1.92     191.84     71.04
-11.08    1.12     187.36     70.8
-11.28    0.42     176.0     67.88
-10.2    -0.44     148.32     61.68
-10.4    0.18     169.6     62.44
-10.52    -1.34     174.24     62.2
-9.32    -1.56     143.2     55.2
-8.88    -0.1     133.76     56.52
-10.4    0.98     177.28     71.56
-9.24    -0.16     151.52     54.0
-9.36    0.42     155.52     63.72
-10.36    -0.74     172.0     68.12
-9.72    0.9     155.36     57.0
-10.4    0.48     174.4     69.76
-10.08    0.5     158.08     66.36
-10.32    0.42     165.12     66.2
-9.84    -1.12     169.92     66.8
-10.88    0.44     194.24     70.88
-9.72    1.1     157.28     61.08
-9.84    -0.6     168.0     62.56
-10.16    1.02     171.84     64.12
-10.64    0.18     183.36     68.12
-10.36    0.58     172.0     69.24
-9.64    0.5     151.2     62.28
-9.6    -0.64     153.6     62.16
-9.88    0.74     150.24     54.2
-10.32    0.38     171.52     68.52
-10.24    0.52     166.72     63.6
-8.64    -1.16     116.48     57.52
-9.6    0.78     158.4     63.64
-11.0    0.06     182.56     70.84
-9.68    0.72     156.48     64.72
-10.2    0.86     157.92     63.48
-8.76    0.78     120.8     51.64
-10.2    0.08     164.0     66.88
-10.72    0.38     179.52     72.6
-10.4    -0.36     160.32     64.56
-11.2    0.4     186.56     74.4
-10.0    0.0     164.8     64.56
-10.24    0.96     160.32     60.32
-9.8    -0.14     140.32     57.32
-9.84    0.06     155.84     62.68
-9.52    0.44     147.84     56.24
-10.04    -2.06     159.2     59.0
-8.8    -0.24     131.2     57.36
-9.28    -0.3     136.96     53.8
-11.6    -0.52     191.04     69.12
-9.72    1.64     150.56     61.2
-9.6    1.52     158.72     62.8
-9.84    1.24     155.84     58.96
-10.12    -0.78     157.28     61.16
-11.52    -1.0     212.16     85.12
-10.76    0.06     168.16     67.88
-9.84    0.26     140.16     57.88
-10.92    -0.48     182.24     67.52
-9.96    0.42     154.4     61.64
-12.52    -1.28     239.52     87.36
-10.08    -0.72     169.28     66.0
-10.16    0.56     167.04     65.28
-10.88    0.6     203.2     70.4
-8.72    1.34     125.44     55.88
-9.96    -0.26     158.24     63.24
-10.24    -0.02     160.96     61.16
-11.32    -2.42     203.36     71.96
-8.92    0.14     129.44     53.16
-10.2    1.1     166.56     61.4
-9.76    0.64     157.44     58.0
-8.12    0.92     118.56     51.92
-10.96    0.8     183.36     72.4
-9.84    0.1     153.92     63.4
-10.0    0.1     168.32     66.44
-10.88    -0.02     191.04     70.84
-10.04    0.9     161.76     66.44
-10.92    1.82     185.44     69.64
-8.32    -0.82     112.96     52.68
-10.52    -0.52     189.28     67.2
-10.8    -0.08     191.36     72.8
-10.08    -0.48     171.52     65.12
-10.68    -0.26     176.48     69.16
-9.32    0.8     137.44     60.08
-10.04    -0.28     175.84     68.56
-10.2    -0.02     183.52     73.4
-9.32    1.16     115.04     50.8
-10.04    1.28     157.28     60.72
-9.88    -0.48     165.6     64.72
-10.36    -0.56     161.76     63.2
-9.32    -1.6     153.44     58.0
-9.8    -0.7     172.0     64.2
-9.48    -0.58     149.6     62.12
-9.92    0.56     144.64     59.92
-9.16    1.52     145.12     59.6
-9.24    0.18     134.24     55.96
-9.8    0.5     147.68     61.56
-9.96    0.52     162.08     64.08
-10.2    1.1     151.84     64.28
-9.0    -0.46     133.28     55.4
-9.88    -1.0     159.52     62.24
-10.56    -0.58     192.0     72.12
-10.2    0.98     172.32     65.56
-9.76    -1.2     155.84     57.92
-10.04    1.54     171.68     64.76
-9.4    0.24     149.28     57.2
-9.8    -0.76     155.68     60.08
-10.0    -0.16     143.04     60.72
-8.0    -0.54     114.56     47.72
-11.08    -1.78     186.72     72.44
-9.44    -0.34     154.88     59.88
-10.48    -1.36     191.36     71.04
-10.76    -1.34     190.88     70.28
-10.24    -0.12     166.08     65.92
-10.2    -1.8     179.04     68.72
-11.52    -0.52     214.08     82.32
-10.8    -0.92     172.8     67.92
-9.0    -1.08     138.4     55.68
-10.6    0.02     169.12     66.92
-8.52    -0.74     116.0     51.72
-10.84    -0.2     177.44     69.68
-10.24    0.36     173.76     68.4
-9.32    0.34     140.64     57.56
-10.96    -1.0     192.0     73.12
-9.96    0.4     142.24     62.64
-9.0    0.26     140.96     60.52
-9.68    -0.18     144.96     56.68
-9.28    -0.12     142.08     61.92
-10.08    -1.6     153.28     60.24
-9.64    -0.12     154.72     59.12
-10.64    0.58     172.8     66.2
-10.0    1.26     153.28     54.68
-9.96    0.72     158.24     63.92
-9.72    -0.54     161.76     63.08
-9.68    0.06     163.2     64.92
-10.08    -0.14     157.44     66.68
-11.16    -0.2     200.16     72.64
-10.08    -0.02     160.96     61.64
-9.16    0.64     151.2     58.8
-11.6    1.14     206.72     73.48
-8.96    -1.9     130.88     54.44
-10.96    0.04     198.08     75.44
-9.88    -0.34     164.32     63.88
-9.64    1.28     151.52     57.68
-10.4    0.78     174.08     68.68
-9.8    -0.94     163.36     61.16
-10.08    0.8     154.56     61.28
-9.16    0.28     134.56     56.8
-9.32    -0.4     145.12     59.76
-10.6    -0.24     192.8     70.48
-10.92    -0.28     180.64     69.12
-10.0    -0.64     151.68     62.64
-10.08    -1.64     172.16     68.24
-10.4    -0.62     170.88     63.88
-10.96    1.0     196.8     71.36
-9.6    -0.02     146.24     61.0
-9.92    0.16     170.24     62.08
-9.32    -0.84     138.4     59.44
-10.96    0.68     187.84     71.04
-10.24    -0.74     151.68     65.24
-9.6    0.54     149.76     60.44
-10.16    0.32     181.44     66.32
-10.6    -0.62     170.08     67.48
-9.36    -0.12     139.84     62.16
-8.8    -0.72     141.76     57.36
-11.0    0.58     189.6     70.52
-10.4    -1.28     166.08     64.48
-11.28    2.0     196.16     72.64
-10.64    0.14     176.32     66.68
-8.8    -0.72     117.44     53.2
-9.52    -0.24     147.2     57.76
-9.36    -0.62     160.0     59.8
-10.36    0.2     172.32     63.12
-9.96    -0.2     159.52     59.84
-10.64    -0.16     177.92     66.88
-9.68    0.04     160.96     60.32
-8.96    -1.08     144.0     55.76
-10.08    -0.1     158.72     60.6
-9.88    0.7     155.04     59.08
-8.0    1.22     111.36     47.56
-9.92    0.1     166.72     66.28
-8.76    0.6     134.88     56.56
-11.12    -1.04     211.52     80.24
-9.44    0.04     141.44     55.36
-9.12    -0.28     124.8     51.28
-11.12    0.94     185.92     68.36
-10.68    0.4     180.32     71.36
-10.76    0.36     170.72     64.88
-12.4    -0.24     223.68     90.16
-10.44    -0.3     173.6     71.96
-11.12    0.92     192.0     69.68
-9.28    0.38     131.84     58.2
-10.64    0.78     174.72     69.64
-9.4    -0.86     154.08     61.56
-8.92    -0.24     139.36     55.84
-9.64    -0.44     148.96     62.96
-9.88    0.64     157.6     66.72
-9.92    0.56     153.92     61.44
-9.56    0.1     149.92     57.88
-10.68    0.64     179.04     69.04
-9.48    -0.08     140.96     56.96
-9.24    -1.96     146.4     60.0
-10.84    0.0     176.16     73.2
-10.24    -0.1     168.64     66.6
-9.68    0.7     167.36     64.2
-8.52    0.22     130.4     49.96
-9.72    0.16     150.88     59.84
-10.44    1.7     182.56     62.92
-10.8    0.52     187.84     70.48
-9.2    0.4     136.32     57.6
-9.4    -0.38     146.72     61.88
-9.76    0.68     155.52     61.84
-11.2    0.74     189.76     71.96
-9.56    0.92     141.92     54.96
-9.24    -0.38     138.72     57.0
-9.32    -1.06     135.84     58.36
-10.44    -0.06     169.12     66.28
