#L=%d, T=%.2f 
# E     M 
-32.80 0.00 
-21.60 -5.60 
-31.20 -11.20 
-28.80 -0.40 
-44.80 -5.20 
-20.80 5.60 
-33.60 -6.40 
-33.60 1.20 
-42.40 1.60 
-52.80 -4.00 
-30.40 11.60 
-40.00 -0.80 
-42.40 2.80 
-39.20 2.80 
-36.00 -13.60 
-34.40 0.40 
-46.40 6.40 
-32.80 -10.00 
-37.60 -2.80 
-27.20 2.00 
-32.00 0.00 
-34.40 5.60 
-32.80 -1.20 
-46.40 7.20 
-40.00 1.20 
-34.40 6.40 
-28.80 12.40 
-29.60 -6.40 
-47.20 14.00 
-32.00 -7.20 
-35.20 -4.40 
-39.20 6.40 
-36.00 4.00 
-32.00 -19.60 
-36.00 -2.00 
-38.40 5.20 
-34.40 2.80 
-36.80 -1.20 
-44.00 -6.00 
-40.00 3.20 
-40.80 4.40 
-40.00 0.00 
-37.60 2.00 
-28.00 4.00 
-51.20 7.60 
-36.80 5.60 
-42.40 6.00 
-40.00 10.40 
-40.80 -5.60 
-38.40 -6.40 
-47.20 10.00 
-43.20 18.40 
-37.60 12.40 
-27.20 -3.60 
-39.20 4.00 
-37.60 6.80 
-28.00 -0.80 
-40.80 -0.80 
-28.00 6.40 
-34.40 -0.80 
-40.00 -0.40 
-30.40 4.00 
-23.20 7.20 
-53.60 0.40 
-32.80 0.80 
-26.40 8.40 
-40.00 0.40 
-32.80 -2.40 
-52.00 -1.20 
-34.40 -0.80 
-38.40 6.40 
-44.00 -1.60 
-40.00 4.40 
-37.60 -10.00 
-31.20 6.40 
-36.00 2.00 
-29.60 0.40 
-30.40 2.80 
-31.20 10.00 
-48.00 -11.20 
-32.00 4.40 
-31.20 -0.40 
-30.40 -1.60 
-35.20 2.40 
-28.00 0.40 
-43.20 7.20 
-36.00 4.80 
-40.00 -2.40 
-36.00 1.60 
-27.20 -4.00 
